# Result file for 16_summer:
# Time: 2023-01-14T23:52:11.994581200

node_nr        result_name         objective      UP             LMP            LP+            is_competitive total_bal_cost node_load      total_load     
0              balanced.dat        -3363075,08    590            nu             nu             0              3363075,08     null           null           
0              unconstrained.dat   -3229413,07    590            nu             nu             0              3229413,07     null           null           
1              1.dat               -3363459,82    590            384,74         590,00         0              3363459,82     76,92029       9997,63434     
2              2.dat               -3363447,83    590            372,75         590,00         0              3363447,83     67,50270       9997,63434     
3              3.dat               -3363429,60    590            354,53         590,00         0              3363429,60     57,38529       9997,63434     
4              4.dat               -3363469,51    590            394,43         590,00         0              3363469,51     14,86170       9997,63434     
5              5.dat               -3363444,08    590            369,00         590,00         0              3363444,08     179,20408      9997,63434     
6              6.dat               -3363464,99    590            389,91         590,00         0              3363464,99     69,18227       9997,63434     
7              7.dat               -3363488,52    590            413,45         590,00         0              3363488,52     226,36199      9997,63434     
8              8.dat               -3363554,34    590            479,26         590,00         0              3363554,34     14,86170       9997,63434     
9              9.dat               -3363546,90    590            471,82         590,00         0              3363546,90     138,89441      9997,63434     
10             10.dat              -3363487,70    590            412,63         590,00         0              3363487,70     91,81647       9997,63434     
11             11.dat              -3363487,70    590            412,63         590,00         0              3363487,70     38,25020       9997,63434     
12             12.dat              -3363502,83    590            427,76         590,00         0              3363502,83     72,61139       9997,63434     
13             13.dat              -3363464,99    590            389,91         590,00         0              3363464,99     69,18227       9997,63434     
14             14.dat              -3363459,82    590            384,74         590,00         0              3363459,82     76,92029       9997,63434     
15             15.dat              -3363540,89    590            465,82         590,00         0              3363540,89     80,32941       9997,63434     
16             16.dat              -3363532,38    590            457,30         590,00         0              3363532,38     80,32941       9997,63434     
17             17.dat              -3363509,67    590            434,59         590,00         0              3363509,67     145,22278      9997,63434     
18             18.dat              -3363491,69    590            416,61         590,00         0              3363491,69     9,82436        9997,63434     
19             19.dat              -3363567,12    590            492,04         590,00         0              3363567,12     117,40991      9997,63434     
20             20.dat              -3363509,96    590            434,88         590,00         0              3363509,96     59,06486       9997,63434     
21             21.dat              -3363462,19    590            387,12         590,00         0              3363462,19     6,62160        9997,63434     
22             22.dat              -3363465,03    590            389,95         590,00         0              3363465,03     61,88414       9997,63434     
23             23.dat              -3363476,71    590            401,63         590,00         0              3363476,71     168,76675      9997,63434     
24             24.dat              -3363482,32    590            407,24         590,00         0              3363482,32     168,76675      9997,63434     
25             25.dat              -3363485,69    590            410,61         590,00         0              3363485,69     18,05804       9997,63434     
26             26.dat              -3363510,94    590            435,87         590,00         0              3363510,94     87,12767       9997,63434     
27             27.dat              -3363518,05    590            442,97         590,00         0              3363518,05     174,26534      9997,63434     
28             28.dat              -3363601,80    590            526,73         590,00         0              3363601,80     117,40991      9997,63434     
29             29.dat              -3363480,53    590            405,45         590,00         0              3363480,53     72,61139       9997,63434     
30             30.dat              -3363515,98    590            440,91         590,00         0              3363515,98     4,09277        9997,63434     
31             31.dat              -3363429,60    590            354,53         590,00         0              3363429,60     6,14023        9997,63434     
32             32.dat              -3363488,36    590            413,28         590,00         0              3363488,36     4,09277        9997,63434     
33             33.dat              -3363446,36    590            371,29         590,00         0              3363446,36     262,27279      9997,63434     
34             34.dat              -3363498,66    590            423,58         590,00         0              3363498,66     72,61139       9997,63434     
35             35.dat              -3363429,60    590            354,53         590,00         0              3363429,60     57,38529       9997,63434     
36             36.dat              -3363505,59    590            430,51         590,00         0              3363505,59     38,25020       9997,63434     
37             37.dat              -3363603,72    590            528,65         590,00         0              3363603,72     14,86170       9997,63434     
38             38.dat              -3363486,00    590            410,93         590,00         0              3363486,00     4,09277        9997,63434     
39             39.dat              -3363444,88    590            369,81         590,00         0              3363444,88     86,91773       9997,63434     
40             40.dat              -3363469,51    590            394,43         590,00         0              3363469,51     99,46451       9997,63434     
41             41.dat              -3363492,04    590            416,96         590,00         0              3363492,04     91,81647       9997,63434     
42             42.dat              -3363449,57    590            374,49         590,00         0              3363449,57     67,50270       9997,63434     
43             43.dat              -3363600,82    590            525,75         590,00         0              3363600,82     38,25020       9997,63434     
44             44.dat              -3363459,75    590            384,67         384,67         1              3363459,75     98,12485       9997,63434     
45             45.dat              -3363445,10    590            370,02         590,00         0              3363445,10     86,91773       9997,63434     
46             46.dat              -3363511,45    590            436,38         436,38         1              3363511,45     87,12767       9997,63434     
47             47.dat              -3363474,44    590            399,37         590,00         0              3363474,44     69,18227       9997,63434     
48             48.dat              -3363499,03    590            423,96         590,00         0              3363499,03     15,53884       9997,63434     
