30             30.dat              -4443816,93    590            415,68         590,00         0              4443816,93     5,16911        12626,86100    
31             31.dat              -4443781,18    590            379,93         590,00         0              4443781,18     7,75501        12626,86100    
32             32.dat              -4443803,81    590            402,56         590,00         0              4443803,81     5,16911        12626,86100    
33             33.dat              -4443774,66    590            373,40         590,00         0              4443774,66     331,24657      12626,86100    
34             34.dat              -4443871,79    590            470,54         590,00         0              4443871,79     91,70709       12626,86100    
35             35.dat              -4443781,18    590            379,93         590,00         0              4443781,18     72,47676       12626,86100    
36             36.dat              -4443809,34    590            408,09         590,00         0              4443809,34     48,30942       12626,86100    
37             37.dat              -4443867,58    590            466,33         590,00         0              4443867,58     18,77010       12626,86100    
38             38.dat              -4443802,82    590            401,57         590,00         0              4443802,82     5,16911        12626,86100    
39             39.dat              -4443783,71    590            382,46         590,00         0              4443783,71     109,77577      12626,86100    
40             40.dat              -4443792,02    590            390,76         590,00         0              4443792,02     125,62217      12626,86100    
41             41.dat              -4443805,67    590            404,41         590,00         0              4443805,67     115,96281      12626,86100    
42             42.dat              -4443780,77    590            379,52         590,00         0              4443780,77     85,25489       12626,86100    
43             43.dat              -4443856,87    590            455,62         590,00         0              4443856,87     48,30942       12626,86100    
44             44.dat              -4443786,25    590            385,00         385,00         1              4443786,25     123,93021      12626,86100    
45             45.dat              -4443783,78    590            382,52         590,00         0              4443783,78     109,77577      12626,86100    
46             46.dat              -4443896,70    590            495,44         495,44         1              4443896,70     110,04093      12626,86100    
47             47.dat              -4443795,03    590            393,77         590,00         0              4443795,03     87,37616       12626,86100    
48             48.dat              -4443872,17    590            470,92         590,00         0              4443872,17     19,62532       12626,86100    
49             49.dat              -4443808,07    590            406,82         590,00         0              4443808,07     48,30942       12626,86100    
50             50.dat              -4443906,55    590            505,30         590,00         0              4443906,55     183,41418      12626,86100    
51             51.dat              -4443792,89    590            391,64         590,00         0              4443792,89     8,36298        12626,86100    
52             52.dat              -4443782,57    590            381,31         590,00         0              4443782,57     48,30942       12626,86100    
53             53.dat              -4443921,45    590            520,20         590,00         0              4443921,45     82,54017       12626,86100    
54             54.dat              -4443786,25    590            385,00         590,00         0              4443786,25     97,14916       12626,86100    
55             55.dat              -4443795,16    590            393,91         590,00         0              4443795,16     244,79215      12626,86100    
56             56.dat              -4443938,76    590            537,51         537,51         1              4443938,76     202,92230      12626,86100    
57             57.dat              -4443793,39    590            392,13         590,00         0              4443793,39     123,93021      12626,86100    
58             58.dat              -4443786,34    590            385,08         590,00         0              4443786,34     107,71764      12626,86100    
59             59.dat              -4443895,65    590            494,40         590,00         0              4443895,65     110,04093      12626,86100    
60             60.dat              -4443807,55    590            406,30         590,00         0              4443807,55     761,04385      12626,86100    
61             61.dat              -4443829,42    590            428,16         590,00         0              4443829,42     285,89177      12626,86100    
62             62.dat              -4443793,33    590            392,08         590,00         0              4443793,33     81,43169       12626,86100    
63             63.dat              -4443787,77    590            386,51         590,00         0              4443787,77     175,42153      12626,86100    
64             64.dat              -4443808,96    590            407,70         590,00         0              4443808,96     78,15873       12626,86100    
65             65.dat              -4443808,83    590            407,58         590,00         0              4443808,83     78,15873       12626,86100    
66             66.dat              -4443792,37    590            391,12         590,00         0              4443792,37     81,43169       12626,86100    
67             67.dat              -4443788,85    590            387,59         590,00         0              4443788,85     109,77577      12626,86100    
68             68.dat              -4443866,94    590            465,69         590,00         0              4443866,94     85,25489       12626,86100    
69             69.dat              -4443804,77    590            403,52         590,00         0              4443804,77     123,93021      12626,86100    
70             70.dat              -4443773,37    590            372,11         590,00         0              4443773,37     126,51866      12626,86100    
71             71.dat              -4443939,59    590            538,34         590,00         0              4443939,59     226,33204      12626,86100    
72             72.dat              -4443867,25    590            466,00         466,00         1              4443867,25     85,25489       12626,86100    
73             73.dat              -4443824,05    590            422,80         590,00         0              4443824,05     191,83613      12626,86100    
74             74.dat              -4443789,74    590            388,48         590,00         0              4443789,74     87,37616       12626,86100    
75             75.dat              -4443804,65    590            403,39         590,00         0              4443804,65     123,93021      12626,86100    
76             76.dat              -4443772,32    590            371,07         590,00         0              4443772,32     126,51866      12626,86100    
77             77.dat              -4443888,01    590            486,75         590,00         0              4443888,01     91,70709       12626,86100    
78             78.dat              -4443895,71    590            494,45         590,00         0              4443895,71     11,77438       12626,86100    
79             79.dat              -4443893,61    590            492,36         590,00         0              4443893,61     183,41418      12626,86100    
80             80.dat              -4443786,13    590            384,88         590,00         0              4443786,13     191,83613      12626,86100    
81             81.dat              -4443842,42    590            441,17         590,00         0              4443842,42     0,00000        12626,86100    
82             82.dat              -4443920,97    590            519,72         590,00         0              4443920,97     101,45484      12626,86100    
83             83.dat              -4443893,61    590            492,36         492,36         1              4443893,61     183,41418      12626,86100    
84             84.dat              -4443804,42    590            403,17         590,00         0              4443804,42     115,96281      12626,86100    
85             85.dat              -4443793,39    590            392,13         590,00         0              4443793,39     0,00000        12626,86100    
86             86.dat              -4443786,27    590            385,02         590,00         0              4443786,27     0,00000        12626,86100    
87             87.dat              -4443784,60    590            383,35         590,00         0              4443784,60     109,77577      12626,86100    
88             88.dat              -4443895,68    590            494,43         590,00         0              4443895,68     11,77438       12626,86100    
89             89.dat              -4443770,25    590            369,00         590,00         0              4443770,25     126,51866      12626,86100    
90             90.dat              -4443857,25    590            456,00         590,00         0              4443857,25     285,89177      12626,86100    
91             91.dat              -4443785,36    590            384,11         590,00         0              4443785,36     109,77577      12626,86100    
92             92.dat              -4443795,11    590            393,86         590,00         0              4443795,11     87,37616       12626,86100    
93             93.dat              -4443786,65    590            385,39         590,00         0              4443786,65     13,26053       12626,86100    
94             94.dat              -4443783,25    590            382,00         382,00         1              4443783,25     5,16911        12626,86100    
95             95.dat              -4443801,15    590            399,90         590,00         0              4443801,15     26,19276       12626,86100    
96             96.dat              -4443867,97    590            466,71         590,00         0              4443867,97     127,89496      12626,86100    
97             97.dat              -4443789,66    590            388,41         590,00         0              4443789,66     123,93021      12626,86100    
98             98.dat              -4443786,49    590            385,23         590,00         0              4443786,49     0,00000        12626,86100    
99             99.dat              -4443788,59    590            387,34         590,00         0              4443788,59     0,00000        12626,86100    
100            100.dat             -4443966,29    590            565,04         590,00         0              4443966,29     101,45484      12626,86100    
101            101.dat             -4443794,94    590            393,69         590,00         0              4443794,94     125,62217      12626,86100    
102            102.dat             -4443798,63    590            397,38         590,00         0              4443798,63     48,30942       12626,86100    
103            103.dat             -4443848,06    590            446,81         590,00         0              4443848,06     159,86555      12626,86100    
104            104.dat             -4443735,22    590            333,97         590,00         0              4443735,22     72,47676       12626,86100    
105            105.dat             -4443800,55    590            399,29         590,00         0              4443800,55     244,79215      12626,86100    
106            106.dat             -4443859,25    590            458,00         458,00         1              4443859,25     285,89177      12626,86100    
107            107.dat             -4443858,54    590            457,28         590,00         0              4443858,54     159,86555      12626,86100    
108            108.dat             -4443994,36    590            593,10         590,00         0              4443994,36     24,21753       12626,86100    
109            109.dat             -4443781,18    590            379,93         590,00         0              4443781,18     72,47676       12626,86100    
110            110.dat             -4443799,96    590            398,71         590,00         0              4443799,96     81,43169       12626,86100    
111            111.dat             -4443786,34    590            385,08         590,00         0              4443786,34     107,71764      12626,86100    
112            112.dat             -4443757,73    590            356,48         590,00         0              4443757,73     101,45484      12626,86100    
113            113.dat             -4443860,65    590            459,40         590,00         0              4443860,65     7,98199        12626,86100    
114            114.dat             -4443776,22    590            374,96         590,00         0              4443776,22     126,51866      12626,86100    
115            115.dat             -4443849,43    590            448,18         590,00         0              4443849,43     0,00000        12626,86100    
116            116.dat             -4443921,09    590            519,83         590,00         0              4443921,09     82,54017       12626,86100    
117            117.dat             -4443880,83    590            479,57         590,00         0              4443880,83     74,59803       12626,86100    
# Result file end ---
